,url,title,text,topic,tags,date
155,https://lenta.ru/news/1999/09/09/train/,Депутаты будут ездить в электричках без льгот,"Министерство путей сообщения предлагает отменить для депутатов Госдумы, Совета Федерации и других категорий высокопоставленных чиновников льготы на бесплатный проезд  в электричках. Как заявил заместитель  министра  путей  сообщения  России  Николай  Кошман, ""никто еще  не видел  в числе  пассажиров  электричек депутатов, членов  Верховного и Конституционного судов, ответственных работников Минобороны,  МВД, Генпрокуратуры,  хотя все  они имеютправо бесплатного проезда на транспорте"". По расчетам  экспертов МПС,  в 2000 году  убытки железных  дорог  от  пассажирских  перевозок  в пригородном и  дальнем  сообщении  составят  15,2  миллиарда  рублей. Замминистра указал,  что железные дороги вынуждены компенсировать убытки от  пассажирских перевозок  за счет доходов  от  грузовых перевозок, что ведет к увеличению тарифов. В связи  с этим,  подчеркнул Кошман, МПС в ближайшее время внесет в  Госдуму законопроект, предусматривающий четкое адресное предоставление  льгот  на  проезд  в  транспорте.  Предполагается, что  министерства и  ведомства  будут  покупать  проездные льготные билеты для своих работников за счет собственных средств.",Россия,Все,1999/09/09
156,https://lenta.ru/news/1999/09/09/dagestan/,В Дагестане сбит российский штурмовик Су-25,"В Дагестане боевики сбили штурмовик федеральных сил Су-25, сообщили""Интерфаксу"" в штабе российской группировки. По данным военных, самолет был подбит в районе города Буйнакск. Летчик катапультировался и был спасен силами поисково-спасательных служб. Это первый случай потери боевого самолета с начала боевых действий в Дагестане. Тем временем боевые действия продолжаются. Двое военнослужащих внутренних  войск   погибли,  15  ранены  в  минувшие  сутки  при прочесывании селения Карамахи Буйнакского района Дагестана. Как  сообщили   ""Интерфаксу"" во временном пресс-центреобъединенной  группировки  федеральных  сил  в  Дагестане,  частивнутренних войск  попали под  перекрестный огонь  мобильных группбоевиков и вынуждены были отступить. По данным пресс-центра, шесть боевиков уничтожено в минувшиесутки в Кадарской зоне Дагестана при попытке прорыва из окруженияиз селения Чабанмахи. Разведкой федеральных  сил выявлено  шесть  крупных  опорныхпунктов -  узлов сопротивления  боевиков - в селениях Чабанмахи иКарамахи. Пока  они  не  уничтожены,  по  их  позициям  наносятсяавиационные бомбовые удары. В минувшие  сутки уничтожено  четыре склада  с боеприпасами,пять складов горюче-смазочных материалов и три долговременные оборонительные точки.",Россия,Все,1999/09/09
157,https://lenta.ru/news/1999/09/09/cenzura/,Якушкин: военной цензуры в России не будет,"""Общественность должна иметьмаксимально полную картину того, что происходит на СеверномКавказе, в частности, в Дагестане,""- сказал в четверг пресс-секретарь главы государства Дмитрий Якушкин. Он  подчеркнул, что не существует каких-либо плановограничить степень информированности людей о событиях на Северном Кавказе. Якушкин напомнил, что в своем недавнем выступлении назаседании Совета  безопасности РФ  президент Борис Ельцин особоподчеркнул необходимость создания в нынешних условияхблагоприятного информационного климата. По мнению Якушкина, это означает, что СМИ обязаны сообщатьобщественности  как  можно  более  полную  информацию, соблюдая,разумеется, все служебные инструкции. Такой показ событий в Дагестане означает степень доверияобщества к СМИ. ""По мере того как конфликт расширяется,общественность должна  больше знать  о нем. От этого, - отметилД.Якушкин, - зависит и доверие к власти на местах, а без этогодоверия у нее не будет эффективной работы"".",Россия,Все,1999/09/09
158,https://lenta.ru/news/1999/09/09/chechnya/,Чечня обращается за помощью в ОБСЕ,"По собщению агенства ""Интерфакс"", министр иностранных дел Чечни Ильяс   Ахмадов заявил, что ракетно-бомбовые удары по территории республики ""множат число чеченских добровольцев, готовых воевать"".Как сказал он журналистам в Грозном, ""чеченскому руководству приходится прилагать большие усилия с целью сдерживать бывших участников войны от ответных мер"". Ахмадов убежден, что ""определенные влиятельные силы в России приступили к реализации плана по умышленному втягиванию Чечни в дагестанский театр военных действий"". Министр высказался за незамедлительные контакты и консультации между представителями правительств России и Чечни.Он сообщил что обратился к руководству ОБСЕ с просьбой срочно направить в Чечню делегацию для изучения на месте ситуации и выработки рекомендаций.",Россия,Все,1999/09/09
159,https://lenta.ru/news/1999/09/09/indonesia/,Индонезия не разрешила ввести войска ООН в Восточный Тимор,"В четверг Индонезия официально заявила, что не разрешает введение миротворцев ООН в Восточный Тимор, где уже неделю продолжется резня и сотни мирных жителей убиты местной милицией. После встречи президента Индонезии Хабиби и его помощников с делегацией Совета Безопасности ООН министр иностранных дел Индонезии Али Алатас заявил: ""Президент сказал делегации, что по его мнению, в настоящее время Индонезия имеет твердое намерение сама взять под контроль ситуацию в Восточном Тиморе и обесечить безопасность в регионе"". Представители миссии ООН в столице Восточного Тимора Дили планируют завтра эвакуировать большинство своих сотрудников - несмотря на то, что ранее они обещали отложить отъезд и остаться вместе с 2000 беженцев, которые спасаются в миссии от террора про-индонезийской милиции, не жалающей независимости Восточного Тимора. Есть серьезные опасения, что с отъездом миссии ООН Восточный Тимор захлестнет еще более мощная волна террора и анархии. Уже сейчас примерно треть жителей провинции бежало в соседние регионы. По сообщению португальских СМИ, лидер движения сопротивления Восточного Тимора Шанана Гужмау, недавно выпущенный из-под ареста,  был убит проиндонезийскими военными. Мировые державы продолжают требовать введения миротворческих сил в Восточный Тимор. Премьер-министр Великобритании Тони Блэр послал вчера военный корабль к берегам Восточного Тимора в знак того, что Великобританию очень беспокоит этот кризис. Спикер Блэра сообщил, что во время 20-минутной беседы Блэра с президентом США Клинтоном два лидера договорились предпринять обоюдные усилия по выработке политического консенсуса в Совете Безопасности ООН для того, чтобы Совет безопасности как можно быстрее одобрил введение миротворческих сил в Восточный Тимор. Планируется, что это будут войска крупных региональных держав, среди которых Австралия и Новая Зеландия.",Мир,Все,1999/09/09
160,https://lenta.ru/news/1999/09/09/chp/,В России может быть введено военное положение,"В четверг 9 сентября председатель комитета Совета Федерации по конституционному законодательству Сергей Собянин  в интервью ""Интерфаксу"" заявил, что в России существуют реальные предпосылки для  введения военного  или чрезвычайного положения с последующей отменой выборов. Глава комитета  указал на  закон об обороне, где говорится о том, что    военное  положение  может  быть  объявлено  на  части территории страны.  ""Я  думаю,  мы  к  этому  приблизились.  Хочу уточнить, что  военное положение  вводится  не  только  в  период агрессии  со стороны иностранного   государства, но и при возникновении вооруженных конфликтов и угрозы целостности страны. Все эти моменты  сегодня налицо в Дагестане"",  -  отметил Собянин. По его  словам, если  у федеральных войск в Дагестане  не хватит сил для борьбы с  бандформированиями,  то  может  встать вопрос о  частичной мобилизации,  и  тогда  же  встанет  вопрос  о военном положении. ""Глава  государства   издает  указ  о  военном  положении  и обращается в  соответствии с  Конституцией  к  Совету  Федерации, который в  таких случаях  собирается в  течении трех  дней. Совет Федерации,  в   свою  очередь,  дает  добро  на  введение  такого положения  или   же  выступает   против,   утверждает   или   нет соответствующий указ президента страны"", - пояснил Собянин. В  случае   утверждения  указа   сенаторы  должны  запросить президента РФ,  о каких  конкретно   ограничениях прав  и  свобод граждан идет  речь, в  том числе  и  по  выборам.  ""Напомню,  что введение военного положения предусматривает их отмену"", - уточнил глава комитета. По словам Собянина, существующий  закон о  борьбе с  терроризмом  позволяет органам государственной власти  делать практически все то же самое, что записано в законе о чрезвычайном положении. Речь идет о привлечении вооруженных сил, подразделений  МВД, а также ограничении передвижения граждан и тому подобных мерах ""в рамках границ проведения контртеррористических операций"". ""С точки  зрения каких-либо  конкретных шагов  ЧП ничего  не дает. При  его введении  появляется лишь  политический эффект"", - полагает Собянин. Между тем, как сообщает ""Интерфакс"", сегодня мэр Москвы Юрий Лужков заявил, что никаких причин для введения в Москве  чрезвычайного положения  в связи с  взрывом в жилом доме на улице  Гурьянова нет: ""Сегодня не та  ситуация, чтобы вводить чрезвычайное положение"". Тем не менее, в связи с сегодняшним взрывом в Печатниках Московский гарнизон милиции переведен на усиленный режим несения службы, - передает ИТАР-ТАСС со ссылкой на начальника пресс-службы ГУВД Москвы полковника Владимира Вершкова. По  словам Вершкова, ""отменены выходные, сотрудники будут работать по двенадцать часов в сутки, усилены оперативно-следственные группы, введен круглосуточный контроль со стороны руководящего состава за организацией несения службы"".",Россия,Все,1999/09/09
161,https://lenta.ru/news/1999/09/09/yeltsin/,Ельцин отверг обвинения в получении взяток,"Президент России Борис Ельцин в телефонном разговоре с президентом США Биллом Клинтоном заявил, что обвинения семьи Ельцина в коррупции имеют политическую подоплеку. Об этом сообщил журналистам советник президента США по национальной безопасности Сэмуэль Бергер. По словам Бергера, Клинтон специально поинтересовался у  Ельцина, что тот думает о заявлениях швейцарских следователей, согласно которым члены семьи российского президента получали взятки на сумму около 15 миллионов долларов от строительной фирмы Mabetex, которая за это получала хорошие заказы на реконструкцию Кремля. ""Ельцин отверг все эти обвинения"", сообщил Бергер. Однако, как сообщает в четверг New York Times, другой источник в Белом доме уточнил, что на самом деле ответ Ельцина был не столь категоричен. Ельцин, по словам источника, не давал столь подробного опровержения, а лишь сказал, что обвинения недостаточно обоснованы. По словам представителя Белого дома, президент Клинтон в ходе разговора никак не показал, что он полностью принимает заверения Ельцина. Клинтон не стал опровергать сделанное Ельциным замечание о том, что последние денежные скандалы могут испортить отношения между США и Россией. Администрацию США больше волнует не история со швейцарскими банками, а скандал с Bank Of New York. Как считают американские следователи, более 10 миллиардов долларов российских денег были ""отмыты"" через этот банк, и некоторые из них могли являться частью кредитов, полученных Россией от Международного Валютного Фонда. Республиканцы в американском Конгрессе требуют от администрации Клинтона выяснить, куда пошли деньги МВФ, прежде чем давать России новый кредит. Группа представителей российских правоохранительных органов прибудет на следующей неделе в  Вашингтон, где совместно с ФБР и другими американскими  правоохранительными органами примут участие в расследовании  скандала вокруг международных финансовых операций с участиемамериканского банка. Во время телефонного разговора Ельцин и Клинтон обсудили также график запланированных на ближайшее время двусторонних  контактов на различных уровнях. Особое внимание было уделено предстоящей в Новой Зеландии во время проведения Форума Азиатско-Тихоокеанского экономического сотрудничества встрече премьер-министра России Владимира Путина с Биллом Клинтоном. Состоялся обмен мнениями по проблеме  безопасности и разоружения, в частности, о договорах по СНВ и ПРО. Президенты также обсудили ситуацию в Дагестане. По словам Сэмуэля Бергера, ""Ельцин надеется, что сможет взять ситуацию под контроль, хотя это непросто"".",Россия,Все,1999/09/09
162,https://lenta.ru/news/1999/09/09/israel/,Израиль освобождает палестинцев из заключения,"Израильское правительство начало освобождать из тюрем палестинских заключенных. Их освобождение стало результатом недавно подписанного мирного договора между израильтянами и палестинцами. Этот шаг возобновляет прерванный почти год назад процесс мирного урегулирования отношений двух государств. Первый автобус с освобожденными выехал из тюрьмы Шикма на юге Израиля на рассвете. По информации РИА ""Новости"", предполагалось, что на свободу выйдет 200 палестинцев, однако один из узников отказался от освобождения. Напомним, что палестинцы требовали, чтобы 650 из 1900 их сограждан, находящихся в тюрьмах Израиля, были освобождены в течение ближайших месяцев. Затем эта цифра снизилась до 400. Израиль выражал готовность дать свободу лишь тем палестинцам, которые не были повинны в убийстве израильтян и не принадлежат к экстремистским группам. Associated Press сообщает, что  следующая группа заключенных выйдет на свободу накануне 9 декабря - даты начала мусульманского месяца рамадан. Сколько человек покинут тюрьмы на этот раз, еще не определено.",Мир,Все,1999/09/09
163,https://lenta.ru/news/1999/09/09/estonia/,"Банк Эстонии печатает дополнительные деньги из-за боязни ""Ошибки-2000""","Банк  Эстонии в  связи  со сменой  тысячелетия   вдвое  увеличивает  находящуюся  в  обороте наличность, передает ""Интерфакс"". В  опубликованном  банком в четверг прогнозе роста  спроса на  наличность отмечается,  что  он  будет выше, чем  обычно при  смене годов, но все же не настолько, чтобывызывать опасения.  Спрос  увеличится    в  связи  с  длительными выходными и  увеличением закупок  в канун широко отмечаемой смены тысячелетия,  а  также из-за опасений населения,  что в связи с ""проблемой-2000"" могут возникнуть сбои в работе банковских компьютерных систем. Банк Эстонии уже принял  необходимые меры  по увеличению наличности.  С   марта   нынешнего   года   временно   прекращено уничтожение денежных  знаков. Банк Эстонии заказал дополнительную партию банкнот по 500  и  100 крон.  Все  это  позволит  вдвое увеличить находящуюся в обороте наличность. Для обеспечения решения ""Проблемы-2000"" в самой банковской системе Эстонии уже израсходовано около 50 миллионов крон.",Мир,Все,1999/09/09
164,https://lenta.ru/news/1999/09/09/hleb/,В Курске спекулируют хлебом,"В Курске возродился забытый вид спекуляции - перепродажа хлеба. Причина сложившегося положения - в низком урожае зерновых нынешнего года. Вообще же в Курске цены на хлеб - одни из самых  низких в регионе, буханка популярного ""Сеймского"" стоит в  магазинах города 2 рубля, а вот на Курском железнодорожном  вокзале цена того же самого сорта в полтора раза выше, как и цены на все виды курского хлеба, который здесь ""регулирует"" перекупщик. В правоохранительных органах Курска корреспонденту РИА ""Новости"" сообщили, что дневной заработок хлебного спекулянта  достигает минимум ста рублей, но пресечь этот ""бизнес"" нельзя, поскольку перепродажа, если она не связана с наркотиками или  подпольным алкоголем, законом не возбраняется. Ситуация с урожаем зерновых на сегодняшний день такова: в России урожай убран более чем с 60% посевных площадей. Как сообщили в министерстве сельского хозяйства и продовольствия, сельхозпредприятия России  убрали 25,9 миллионов гектаров площадей, что составляет61% от  запланированного(42,6 миллионов), и на 2,4 миллионов гектаров больше, чем в соответствующий период прошлого года.",Россия,Все,1999/09/09
165,https://lenta.ru/news/1999/09/09/benzin/,Бензин в Москве станет еще дороже,"Нефтеперерабатывающий завод ""Ярославнефтеоргсинтез"" увеличил отпускные оптовые цены на наиболее ходовые марки бензина в среднем на 25% по отношению к ценам августа, - передает РИА ""Новости"" со ссылкой на отдел сбыта завода. Цена бензина Аи-92 возросла на 21% и теперь составляет 5 тысяч 500 рублей за тонну; бензина А-76 - на 33% (5 тысяч 200 рублей за тонну); бензина Аи-95 - на 18% (6 тысяч 400 рублей за тонну). Дизельное топливо завод отпускает теперь по цене 3 тысячи 600 рублей за тонну, что соответствует подорожанию на 23% по сравнению с прошлым месяцем. Нефтеперерабатывающий завод ""Ярославнефтеоргсинтез"" является одним из основных поставщиков нефтепродуктов на рынок Москвы и Центрального региона России в целом.",Россия,Все,1999/09/09
166,https://lenta.ru/news/1999/09/10/chechnya/,Дагестан: федеральные силы почти захватили село Чабанмахи,"ИТАР-ТАСС, КАРАМАХИ (Дагестан). В результате мощных ракетных ударов, нанесенных сначала вертолетами огневой поддержки, а затем двумяштурмовиками Су-25 уничтожен командный пункт боевиков в селеЧабанмахи. Об этом корр. ИТАР-ТАСС стало известно из военныхисточников с места боевых действий. По данным на 14.00 по Москве, федеральные силы контролируют тричетверти села Чабанмахи. По периодически взлетающим ракетам,которые обозначают передний край наступающих, ясно видно, чтоони медленно, но все же продвигаются вперед. В 1.30 мск напомощь наступающим вновь пришла авиация. Уничтожено несколько автомашин, которые, по словам военных,подвозили боеприпасы из тайников. Потери боевиков военныеоценивают как ""достаточно значительные"". По словам источника, за минувшую ночь погибли двавоеннослужащих федеральных сил. Восемь получили ранения. Осегодняшних потерях пока ничего не сообщается, но буквально нанаших глазах получил ранение офицер, находившейся на командномпосту наблюдения. Военные считают, что ""это была шальная пуля"". В Дагестане сбит российский штурмовик Су-25 - Lenta.Ru,9.09.99",Россия,Все,1999/09/10
167,https://lenta.ru/news/1999/09/10/dom/,13 сентября в России объявлено днем траура,"По данным на 19.00 число погибших при взрыве в московских Печатниках составляет 90 человек. Спасатели продожают разбирать завалы, борясь с постоянно возникающими то там, то здесь очагами горения. Шансов обнаружить под обломками живых людей - нет, говорят они. Сейчас спасатели ведут работы на площади 2000 кв. метров. Председатель правительства России Владимир Путин обратился сегодня к  населению страны с заявлением о том, что в понедельник, 13 сентября, в России  будет днем траура в  связи со  взрывами в Москве на Манежной площади  и улице  Гурьянова, а также взрывом в Буйнакске (Дагестан), повлекшими  многочисленные жертвы. Взрыв дома по улице Гурьянова, 19 эквивалентен взрыву 300-400 кг тротила. Но, по предварительным данным, для взрыва был использован гексоген , который обычно применяется в боевых условиях. ""С высочайшейстепенью вероятности это можно назвать диверсией, терактом"" - заявил вчера поздно вечером  Юрий Лужков после очередного оперативного совещания на месте трагедии. Юрий Лужков, основываясь на оперативных данных считает, что ""можно говорить об источнике происхождения и доставки гексогена"". ""Время взрыва также о многом говорит"", - подчеркнул он. Следствием составлен фоторобот человека, подозреваемого в причастности к взрыву.Мэрия столицы приняла решение о разборе целиком дома номер 19. В течение полугода на этом месте должно быть построено новое жилье. Соседний дом номер 17 по улице Гурьянова предполагается в кратчайшие сроки реконструировать. Во всех остальных близлежащих домах завершается остекление окон.",Россия,Все,1999/09/10
168,https://lenta.ru/news/1999/09/10/titanic/,"Найдено судно, спасавшее пассажиров с ""Титаника""","По сообщению агентства ""Рейтер"", в четверг найдено судно ""Карпатия"", спасшее в 1912 году сотни людей с тонущего ""Титаника"". ""Карпатия"" была торпедирована немецкой подлодкой 81 год назад во время Первой Мировой войны и лежит теперь на глубине 183 метра в 185 милях к западу от Лэндс Энд, юго-западной оконечности Англии. ""Для своего возраста судно находится в хорошем состоянии"", - сказал Грэм Джессоп из Argosy International, раскрывший еще одну тайну двадцатого века. ""Карпатия"" вошла в историю памятной ночью 15 апреля 1912 года, когда, услышав сигналы с тонущего суперлайнера, поспешила на помощь со скоростью 17 узлов, что было на два узла больше допустимого. Джессоп готов был продолжить обследование затонувшего судна, но ему помешал разбушевавшийся в тех местах ураган. ""Как только погода позволит, мы вернемся туда для более интенсивной работы,""- пообещал он. Выяснено, что ""Карпатия"" затонула в результате двойного торпедного удара, когда шла из Ливерпуля в Северную Англию.Тогда погибли те пятеро, которые когда-то спасли 215 человек. Британская береговая охрана заявила в связи с открытием Джессопа, что если эта пока неофициальная информация подтвердится, то все ценности на борту судна принадлежат британскому правительству и должны быть ему предоставлены, потому что, согласно английским законам, ""все, что найдено на дне моря около берегов Британии, предъявляется английским властям."" Торговые суда, затонувшие в войну в результате нападения врага, автоматически являются собственностью Великобритании.",Мир,Все,1999/09/10
169,https://lenta.ru/news/1999/09/10/ivanov/,"Cкандал с ""отмывкой денег"" не отразится на отношениях США и России, считает Олбрайт","Сегодня в Окленде (Новая Зеландия), в рамках саммита по экономическому сотрудничеству в азиатско-тихоокеанском регионе (APEC) прошла встреча министра иностранных дел России Игоря Иванова с государственным секретарем США Мадлен Олбрайт. В ходе встречи рассматривался широкий круг проблем двусторонних  российско-американских отношений и международной обстановки. На совместной пресс-конференции Олбрайт и Иванова, отвечая на вопрос о недавнем скандале с отмыванием ""русских денег"" в американских банках, Олбрайт заявила: ""Я не думаю, что это отразится на российско-американских отношениях"". Она подчеркнула, что именно Иванов предложил послать в США представителей российских спецслужб, чтобы помочь разобраться в этой истории. В свою  очередь российский министр подчеркнул, что даже если ""отмытые"" деньги действительно принадлежат российским криминальным структурам, то банки, в которых эти деньги оказались - американские, поэтому нельзя винить Россию в этом международном скандале, необходимо разбираться совместно, путем взаимодействия спецслужб. Иванов  также  назвал  ""ясной  и  однозначной  позицию  США  по Дагестану"", состоящую в том, что речь  идет о действиях сепаратистов и это внутреннее дело России. А Олбрайт высказала глубокое удовлетворение  действиями российского воинского контингента в составе КФОР в Косово. Как стало известно РИА ""Новости"" из источников в российской делегации, в ходе встречи Иванова и Олбрайт никаких решений по обсуждаемым проблемам не принималось - состоялся лишь обмен  мнениями в рамках  подготовки встречи премьер-министра России Владимира Путина с президентом США Биллом Клинтоном. При всем внешнем дружелюбии, которое продемонстрировали Олбрайт и Иванов, в российско-американских отношениях остается нерешенной проблема договоров о ПРО и СНВ. США, планирующие развернуть новую национальную систему противоракетной обороны, хотят добиться изменений в договоре по ПРО, поскольку настоящая версия договора не позволяет развертывание НПРО. Россия неоднократно высказывалась против подобного переписывания договора. Этот вопрос, как ожидается, будет серьезно обсуждаться в эти выходные на встрече Путина и Клинтона.",Мир,Все,1999/09/10
170,https://lenta.ru/news/1999/09/10/imf/,Очередной транш кредита МВФ будет отложен до октября,"Стэнли Фишер, первый заместитель директора-распорядителя МВФ, сегодня заявил, что очередной транш кредита Международного валютного фонда может быть выдан России только в октябре. Предоставление 640 миллионов долларов может быть отложено ""по технической причине"". Фишер специально отметил тот факт, что руководство МВФ ""не испытывает нажима"" со стороны каких-либо правительств стран-членов организации в пользу замедления программы сотрудничества с Россией. По словам Фишера, миссия экспертов МВФ, завершившаяся только что,  подтвердила, что Россия успешно выполняет свою экономическую программу и даже перекрывает бюджетные показатели. Вместе с тем, в Фонде ожидают результатов идущей сейчас очередной аудиторской проверки ЦБР. Фишер подчеркнул, что проведение этой проверки не связано с наличием у МВФ информации о каких-либо злоупотреблениях. ""Мы просто хотим еще раз убедиться, что все в порядке"", - сказал он. Возможная отсрочка до октября рассмотрения на Совете директоров МВФ вопроса о новом транше для России связана с проведением осенней сессии руководящих органов МВФ и Всемирного банка. Из-за нее Совет приостанавливает с 22 сентября до конца месяца свои регулярные заседания. На вопрос, можно ли сказать, что в отношениях Фонда с Москвой все сейчас идет, как обычно, Фишер ответил и да, и нет. Неизменным, по его словам, остается упор на пополнение доходной части бюджета России, улучшение собираемости налогов, особенно с ""экспортеров сырьевых товаров"". Вместе с тем сравнительно больше обычного МВФ уделяет внимание контролю над использованием своих средств. Он сказал, что эта практика, включая аудиторские проверки, будет продолжаться и впредь.",Россия,Все,1999/09/10
171,https://lenta.ru/news/1999/09/10/chechnya_udary/,Генштаб опровергает сообщения о бомбардировке Чечни,"Согласно сведениям, поступившим из министерства внутренних дел Чечни, минувшей ночью и в пятницу утром ракетно-бомбовые удары были нанесены по населенным пунктам Чеченской республики. Авиация бомбила станицы Бороздиновская, Дубовская, Каргалиновская, расположенные на кизлярском направлении. Впервые за послевоенный период авианалет совершен и на село Бамут. Бомбы были сброшены на села Замай-Юрт, Галайты, Гиляны, Ножай-Юрт. Второй раз были избраны цели в селях Автуры и Сержень-Юрт. Как заявили в МВД Чечни, до утра авиация ""работала"" и над Чеберлойским районом. Также утверждают, что имеются многочисленные жертвы и раненые. Впрочем, точное число пострадавших пока остается неизвестным. Как утверждает  начальник  правового  управления  президента Чечни Исмаил Дадалаев, удары наносились также по селениям Мескты и Зандак Ножай-Юртовского района на границе с Новолакским районом Дагестана, по его словам, днем в пятницу самолеты продолжали наносить удары по территории Чечни. По данным Министерства здравоохранения Чеченской республики, в результате предыдущих обстрелов погибли 125 человек и более 200 находятся в больницах. В Грозный хлынул поток беженцев из приграничных с Дагестаном сел. Российская сторона эту информацию опровергла.",Россия,Все,1999/09/10
